customer_id,first_name,last_name,email,country,account_type,account_created_at,customer_status
CUST009194,Robert,Irwin,matthewclark@example.net,DE,SAVINGS,2023-12-18 00:18:01,CLOSED
CUST009195,Tara,Williams,williambishop@example.net,US,CHECKING,2026-02-18 13:58:36,SUSPENDED
CUST009196,Julie,Hill,patricia85@example.org,AU,BUSINESS,2022-04-20 22:44:41,CLOSED
CUST009197,Donna,Fox,brendajones@example.org,AU,SAVINGS,2024-04-22 04:54:28,CLOSED
CUST009198,Kristine,Schultz,hpierce@example.com,SG,BUSINESS,2023-08-21 13:58:28,ACTIVE
CUST009199,James,Lang,paul76@example.net,JP,CHECKING,2025-01-16 19:51:11,CLOSED
CUST009200,Amanda,Gilbert,riddlejodi@example.org,SG,CHECKING,2025-08-30 10:41:54,ACTIVE
CUST009201,Alexis,Lester,snorton@example.com,SG,BUSINESS,2023-12-08 10:56:51,ACTIVE
CUST009202,Jesse,Alvarado,warrenmelissa@example.com,FR,CHECKING,2025-06-26 13:09:36,SUSPENDED
CUST009203,Anthony,Baker,kimberly42@example.net,GB,SAVINGS,2023-09-27 22:34:57,ACTIVE
CUST009204,Michael,Hunt,lfuller@example.org,SG,BUSINESS,2022-01-18 11:03:47,ACTIVE
CUST009205,Bonnie,Hall,baileyjuan@example.com,SG,CHECKING,2023-11-23 15:46:51,ACTIVE
CUST009206,Julie,Lawrence,adamwilson@example.com,FR,SAVINGS,2022-01-26 08:40:10,ACTIVE
CUST009207,Renee,Johnson,trichardson@example.org,SG,CHECKING,2026-07-12 05:49:13,CLOSED
CUST009208,Jerome,Warner,katie76@example.org,BE,CHECKING,2021-11-23 01:29:47,CLOSED
CUST009209,Michelle,Padilla,timothylawrence@example.org,GB,CHECKING,2025-02-23 00:16:12,ACTIVE
CUST009210,Karen,Rogers,crystal38@example.net,FR,SAVINGS,2021-09-20 05:09:59,ACTIVE
CUST009211,Robin,Richardson,chall@example.net,BE,CHECKING,2022-04-29 13:49:29,ACTIVE
CUST009212,Shari,Barker,qshaw@example.com,IT,BUSINESS,2026-05-12 23:34:30,ACTIVE
CUST009213,Bryan,Mccoy,john29@example.org,CA,BUSINESS,2024-10-19 23:56:59,ACTIVE
CUST009214,Xavier,Blackburn,mitchelladam@example.com,PK,SAVINGS,2023-11-07 20:00:08,CLOSED
CUST009215,Mark,Thompson,connorjoseph@example.com,SG,CHECKING,2026-01-30 23:09:23,SUSPENDED
CUST009216,Pamela,Price,uaguirre@example.com,IN,BUSINESS,2024-11-17 20:14:07,ACTIVE
CUST009217,Cameron,Mahoney,cruzjessica@example.org,JP,BUSINESS,2023-11-11 13:44:19,CLOSED
CUST009218,Dale,Porter,xhines@example.net,FR,CHECKING,2022-08-28 05:59:36,SUSPENDED
CUST009219,Anthony,Morales,nicholejenkins@example.org,GB,BUSINESS,2024-01-01 18:33:15,SUSPENDED
CUST009220,Rodney,Frederick,whitekatrina@example.net,ES,SAVINGS,2025-11-03 21:24:16,SUSPENDED
CUST009221,Amy,Perry,matthewarnold@example.com,PK,CHECKING,2024-12-22 12:59:33,ACTIVE
CUST009222,Steve,Lewis,robinsondustin@example.org,ES,BUSINESS,2022-08-05 23:44:17,ACTIVE
CUST009223,Danielle,Love,marc61@example.com,PK,BUSINESS,2023-12-27 00:04:32,CLOSED
CUST009224,Timothy,Lane,rachel18@example.net,PK,SAVINGS,2024-08-10 22:12:38,ACTIVE
CUST009225,Carl,Wheeler,hannahcastillo@example.com,IT,SAVINGS,2022-11-06 22:21:19,SUSPENDED
CUST009226,Kristine,Hardin,dixonruth@example.com,PK,BUSINESS,2022-07-31 23:45:23,ACTIVE
CUST009227,Anthony,Vargas,villegasjames@example.net,CA,SAVINGS,2025-12-25 17:12:30,ACTIVE
CUST009228,Andrew,Griffin,edwinhenry@example.org,PK,BUSINESS,2022-09-29 22:27:31,CLOSED
CUST009229,Joseph,Hale,ileblanc@example.net,PK,SAVINGS,2022-06-25 13:20:01,ACTIVE
CUST009230,Curtis,Anderson,nellison@example.net,GB,SAVINGS,2025-06-11 20:22:18,ACTIVE
CUST009231,Shelly,Gordon,wilsonelizabeth@example.com,IT,SAVINGS,2025-05-28 08:13:13,CLOSED
CUST009232,Steven,Wilson,,NL,CHECKING,2026-02-07 06:31:50,ACTIVE
CUST009233,Brent,Bauer,debraorr@example.net,DE,CHECKING,2025-01-01 22:04:03,ACTIVE
CUST009234,Nicole,Rodriguez,knightangelica@example.net,JP,BUSINESS,2024-01-13 22:38:39,ACTIVE
CUST009235,Kendra,Everett,benjamin26@example.net,IT,CHECKING,2022-01-13 16:01:58,CLOSED
CUST009236,Elizabeth,Eaton,marvinpeters@example.net,ES,CHECKING,2026-04-05 23:14:54,CLOSED
CUST009237,Julie,Marshall,nicholastorres@example.net,IN,BUSINESS,2024-04-30 06:42:56,ACTIVE
CUST009238,Kimberly,Dunn,melanieevans@example.com,BE,CHECKING,2023-10-14 10:15:35,SUSPENDED
CUST009239,Sandra,White,dprice@example.net,SG,BUSINESS,2024-07-13 19:01:39,ACTIVE
CUST009240,Ryan,Stewart,hortiz@example.org,CA,SAVINGS,2024-04-20 10:37:30,ACTIVE
CUST009241,Tara,Kidd,karipetersen@example.net,SG,BUSINESS,2024-04-04 07:14:07,ACTIVE
CUST009242,Lisa,Mercer,juliaharris@example.org,GB,SAVINGS,2023-04-01 20:56:48,SUSPENDED
CUST009243,Leah,Stuart,mary81@example.net,GB,CHECKING,2024-03-12 02:40:59,ACTIVE
CUST009244,Kyle,Hart,tatedustin@example.net,GB,BUSINESS,2024-03-04 02:36:12,ACTIVE
CUST009245,Donald,Mcdonald,chelsey19@example.org,IN,BUSINESS,2022-06-10 15:10:02,ACTIVE
CUST009246,Leslie,Mayo,qmontoya@example.net,FR,BUSINESS,2023-12-31 04:37:34,CLOSED
CUST009247,Jennifer,Wilcox,annehamilton@example.org,CA,CHECKING,2021-10-03 14:55:58,ACTIVE
CUST009248,Kristine,Edwards,hjohnson@example.net,IT,CHECKING,2022-01-20 13:24:25,CLOSED
CUST009249,Nicholas,Mayo,xcuevas@example.org,ES,SAVINGS,2022-03-17 13:13:31,CLOSED
CUST009250,Courtney,Floyd,michaelhernandez@example.com,US,SAVINGS,2023-07-06 13:26:36,ACTIVE
CUST009251,Steven,Marsh,jenniferhardin@example.com,US,BUSINESS,2025-03-18 04:26:49,ACTIVE
CUST009252,Sandra,Green,okeith@example.com,BE,BUSINESS,2025-11-11 13:45:56,SUSPENDED
CUST009253,Brian,Lopez,gonzalescarlos@example.org,AU,BUSINESS,2026-06-18 21:26:16,ACTIVE
CUST009254,Rebecca,Hester,teresa57@example.com,CA,BUSINESS,2023-08-21 08:51:08,ACTIVE
CUST009255,Rebekah,Beard,tonyarowe@example.com,BE,BUSINESS,2026-05-17 18:10:05,SUSPENDED
CUST009256,Jonathan,Harris,hesterthomas@example.org,ES,BUSINESS,2026-05-19 21:12:18,ACTIVE
CUST009257,Michael,Fitzpatrick,swilliamson@example.org,SG,BUSINESS,2025-09-01 06:31:38,ACTIVE
CUST009258,Meagan,Payne,ysolis@example.net,SG,SAVINGS,2022-05-27 04:10:37,SUSPENDED
CUST009259,Michael,Lawrence,ricerebecca@example.org,BE,BUSINESS,2023-08-28 05:27:17,SUSPENDED
CUST009260,Carolyn,Owens,brian71@example.net,CA,SAVINGS,2024-09-29 12:56:55,ACTIVE
CUST009261,Thomas,Cooper,lhatfield@example.org,AU,SAVINGS,2021-09-24 04:45:30,CLOSED
CUST009262,Stephanie,Poole,rebecca19@example.com,IN,CHECKING,2022-01-10 21:49:55,ACTIVE
CUST009263,Ryan,Murphy,zblack@example.net,BE,SAVINGS,2021-12-22 22:19:33,ACTIVE
CUST009264,Lisa,Lee,idorsey@example.com,NL,BUSINESS,2022-03-09 23:43:45,CLOSED
CUST009265,Sara,Turner,briannabrown@example.com,AU,BUSINESS,2024-02-23 02:02:25,ACTIVE
CUST009266,Glenn,Ruiz,seanbanks@example.org,BE,SAVINGS,2023-08-31 19:26:25,ACTIVE
CUST009267,Daniel,Dillon,thomas12@example.com,AU,SAVINGS,2021-10-20 09:42:55,SUSPENDED
CUST009268,Julie,Ware,whitneyanderson@example.com,JP,BUSINESS,2023-01-11 22:28:53,ACTIVE
CUST009269,Patricia,Hughes,dukevictoria@example.org,AE,SAVINGS,2024-02-09 16:26:29,ACTIVE
CUST009270,Donald,Garcia,bkim@example.org,PK,CHECKING,2025-11-27 13:02:40,CLOSED
CUST009271,Phillip,Anderson,millerandrew@example.org,IN,BUSINESS,2024-12-21 02:24:42,ACTIVE
CUST009272,Grace,Daniels,michaeljones@example.net,US,SAVINGS,2024-08-14 05:36:16,SUSPENDED
CUST009273,Sara,Lopez,uwright@example.com,ES,BUSINESS,2025-06-13 01:37:56,SUSPENDED
CUST009274,Alicia,Mills,kennethjennings@example.org,GB,BUSINESS,2026-01-29 06:51:21,ACTIVE
CUST009275,Tyrone,Rodriguez,jasonmartinez@example.com,DE,SAVINGS,2022-11-30 02:18:40,CLOSED
CUST009276,James,Anderson,dawnwalker@example.org,AU,SAVINGS,2025-07-16 15:41:02,SUSPENDED
CUST009277,Luis,Davis,nicolekennedy@example.com,FR,BUSINESS,2024-05-12 05:57:28,ACTIVE
CUST009278,Justin,Campbell,hannah75@example.com,CA,BUSINESS,2023-04-14 11:44:02,SUSPENDED
CUST009279,Ian,Baird,robertflowers@example.org,NL,BUSINESS,2025-09-14 20:56:56,SUSPENDED
CUST009280,Austin,Atkinson,brandy14@example.net,NL,BUSINESS,2022-07-18 03:43:10,ACTIVE
CUST009281,Alexander,Harrison,kennedyandrea@example.net,JP,BUSINESS,2026-06-15 18:06:57,CLOSED
CUST009282,Robert,Potter,haleyherman@example.org,NL,SAVINGS,2023-12-30 19:55:48,ACTIVE
CUST009283,Martha,Crane,matthew94@example.org,DE,BUSINESS,2025-11-14 05:25:27,ACTIVE
CUST009284,Michelle,Hall,shawnmartin@example.com,AE,BUSINESS,2026-07-18 11:07:33,CLOSED
CUST009285,Morgan,Harris,jonathanhill@example.com,IN,SAVINGS,2022-09-03 13:15:57,ACTIVE
CUST009286,Frank,Moore,shari43@example.com,GB,SAVINGS,2023-01-11 09:18:02,ACTIVE
CUST009287,Sandra,Williams,frankvickie@example.net,NL,SAVINGS,2025-12-29 22:16:10,CLOSED
CUST009288,Nathaniel,Boyer,taylortodd@example.org,JP,SAVINGS,2025-12-20 18:44:37,ACTIVE
CUST009289,Sandra,Gomez,bjohnson@example.net,GB,BUSINESS,2023-11-11 04:33:25,CLOSED
CUST009290,Austin,Harris,kadams@example.com,CA,BUSINESS,2025-11-25 03:45:44,ACTIVE
CUST009291,Angela,Anderson,rebeccajames@example.org,GB,SAVINGS,2023-11-20 06:37:27,CLOSED
CUST009292,Raymond,Smith,danielvelez@example.com,CA,CHECKING,2024-03-14 21:34:28,ACTIVE
CUST009293,Kimberly,Lynch,murphylaura@example.net,NL,SAVINGS,2024-06-09 20:27:56,ACTIVE
CUST009294,Kristen,Cook,cassie60@example.org,AE,BUSINESS,2024-06-16 01:01:01,ACTIVE
CUST009295,Robert,Bowers,stevensmith@example.com,JP,BUSINESS,2022-04-16 19:24:57,CLOSED
CUST009296,Andrew,Cox,hintoncarol@example.com,AE,SAVINGS,2022-07-17 08:57:29,ACTIVE
CUST009297,Teresa,Harvey,john28@example.org,BE,CHECKING,2025-07-28 10:44:58,ACTIVE
CUST009298,Timothy,Reese,grantangela@example.com,IN,CHECKING,2025-09-04 09:25:44,ACTIVE
CUST009299,Barbara,Cox,charlesbecker@example.org,GB,CHECKING,2024-09-24 20:10:04,SUSPENDED
CUST009300,Joan,Roberts,fisherjason@example.org,FR,SAVINGS,2026-02-23 03:32:07,SUSPENDED
CUST009301,David,Nichols,drichard@example.org,NL,BUSINESS,2021-12-29 09:34:10,CLOSED
CUST009302,Brittany,King,hornandrea@example.com,PK,CHECKING,2026-05-04 17:33:39,ACTIVE
CUST009303,Kristen,Hammond,fcross@example.org,IN,BUSINESS,2026-08-25 01:37:27,ACTIVE
CUST009304,Emily,Weaver,omorrow@example.net,NL,BUSINESS,2023-04-18 06:38:03,ACTIVE
CUST009305,Brett,Gonzales,maria86@example.net,BE,BUSINESS,2022-06-13 21:46:00,ACTIVE
CUST009306,Noah,Heath,craig30@example.org,AE,CHECKING,2023-05-22 07:33:26,ACTIVE
CUST009307,Sarah,Martin,lcarter@example.org,CA,BUSINESS,2025-03-22 12:14:25,CLOSED
CUST009308,Debra,Freeman,robertmiller@example.net,CA,CHECKING,2024-03-30 18:58:36,ACTIVE
CUST009309,Jennifer,Cummings,whitewesley@example.net,BE,SAVINGS,2023-02-28 02:38:12,ACTIVE
CUST009310,Candice,Harris,thompsonlarry@example.net,JP,BUSINESS,2022-12-15 21:43:31,CLOSED
CUST009311,Martha,Cannon,hallmichael@example.net,IT,BUSINESS,2023-01-08 05:57:42,CLOSED
CUST009312,Geoffrey,Jordan,gravesscott@example.org,SG,SAVINGS,2026-08-06 07:56:36,ACTIVE
CUST009313,Susan,Brewer,taylor36@example.org,IN,BUSINESS,2025-03-08 01:25:21,ACTIVE
CUST009314,Amanda,Anderson,nguyenjeffrey@example.com,CA,SAVINGS,2022-10-29 10:25:48,SUSPENDED
CUST009315,Ronald,Williams,ryandaniel@example.org,IN,CHECKING,2023-09-23 21:26:15,ACTIVE
CUST009316,Samantha,Castillo,michaelcharles@example.org,ES,SAVINGS,2023-01-24 15:18:29,ACTIVE
CUST009317,Christopher,Baker,juliechang@example.com,PK,CHECKING,2024-08-17 09:43:31,ACTIVE
CUST009318,Sheryl,Herring,brownanthony@example.net,FR,CHECKING,2023-12-20 21:16:03,ACTIVE
CUST009319,Marvin,Velez,swansonjane@example.org,JP,SAVINGS,2026-07-21 23:32:40,SUSPENDED
CUST009320,Christopher,Franklin,gwilson@example.org,AE,BUSINESS,2025-12-28 23:58:03,SUSPENDED
CUST009321,Linda,Burton,bonillabryan@example.com,DE,BUSINESS,2021-11-05 16:53:47,CLOSED
CUST009322,Elizabeth,Turner,margaretswanson@example.com,BE,BUSINESS,2022-02-26 15:10:02,ACTIVE
CUST009323,Mary,Wilson,rebeccabryant@example.com,FR,SAVINGS,2022-02-27 18:58:50,SUSPENDED
CUST009324,Vanessa,White,mpham@example.net,NL,CHECKING,2022-02-12 07:11:54,CLOSED
CUST009325,Brianna,Sanchez,gonzalesbridget@example.com,NL,BUSINESS,2023-09-12 00:51:14,ACTIVE
CUST009326,Trevor,Barry,burkeanthony@example.com,IN,SAVINGS,2022-08-04 19:17:52,CLOSED
CUST009327,Kevin,Scott,frenchlouis@example.com,JP,SAVINGS,2022-03-12 23:22:44,SUSPENDED
CUST009328,Bobby,Bailey,lauraphillips@example.net,US,BUSINESS,2023-09-08 07:50:03,ACTIVE
CUST009329,Matthew,Carlson,taylorliu@example.com,CA,SAVINGS,2023-03-22 20:03:30,ACTIVE
CUST009330,Kevin,Dillon,gomezkathy@example.net,JP,CHECKING,2023-04-16 19:54:37,CLOSED
CUST009331,Shelly,Guerrero,thomas09@example.org,US,CHECKING,2025-10-07 06:53:40,SUSPENDED
CUST009332,Andrea,Kelly,plee@example.com,PK,BUSINESS,2023-12-12 18:24:35,ACTIVE
CUST009333,Megan,Duke,allison58@example.net,FR,CHECKING,2022-04-09 10:58:46,ACTIVE
CUST009334,Craig,Watson,ealvarez@example.org,GB,SAVINGS,2025-05-31 07:05:27,ACTIVE
CUST009335,Megan,Ward,bshea@example.org,FR,CHECKING,2025-07-30 11:58:48,ACTIVE
CUST009336,Charles,Rosales,cgarcia@example.com,PK,SAVINGS,2023-02-12 13:08:28,ACTIVE
CUST009337,Kimberly,Johnson,kennedysamantha@example.net,NL,CHECKING,2024-08-13 12:06:16,CLOSED
CUST009338,Jim,Myers,michelejones@example.net,AU,CHECKING,2025-08-15 02:23:31,SUSPENDED
CUST009339,Amanda,Smith,pgalvan@example.net,US,SAVINGS,2024-11-30 22:18:18,ACTIVE
CUST009340,Pamela,Ellison,djacobs@example.net,GB,BUSINESS,2024-05-08 06:33:30,SUSPENDED
CUST009341,John,Klein,leonard74@example.net,IN,SAVINGS,2022-06-30 11:15:22,ACTIVE
CUST009342,Jonathan,House,kathrynbaker@example.com,NL,CHECKING,2023-01-29 20:57:10,SUSPENDED
CUST009343,Ricardo,Thompson,candicecooper@example.net,ES,CHECKING,2026-02-03 05:09:38,ACTIVE
CUST009344,Daniel,Summers,jacobsloan@example.net,BE,SAVINGS,2024-03-27 17:47:58,CLOSED
CUST009345,Stacy,Flores,rachel99@example.org,AU,SAVINGS,2025-07-31 07:43:26,SUSPENDED
CUST009346,Steven,Chaney,xdavis@example.net,ES,SAVINGS,2025-02-24 05:46:45,SUSPENDED
CUST009347,David,Pacheco,brownjamie@example.org,AE,CHECKING,2023-09-17 21:27:33,ACTIVE
CUST009348,Lynn,Benitez,emason@example.net,IN,CHECKING,2025-08-29 12:15:00,ACTIVE
CUST009349,Dominique,Floyd,ashleyallen@example.net,AU,CHECKING,2022-02-20 03:47:25,ACTIVE
CUST009350,Sandra,Hayes,utaylor@example.net,IT,CHECKING,2024-03-10 19:20:57,ACTIVE
CUST009351,Brandon,Moody,chasesheryl@example.net,US,CHECKING,2024-06-19 09:32:58,ACTIVE
CUST009352,Anthony,Osborn,ricky66@example.org,US,SAVINGS,2024-06-29 00:54:05,SUSPENDED
CUST009353,Nicole,Grimes,bblack@example.org,PK,SAVINGS,2024-09-27 10:23:36,ACTIVE
CUST009354,Joyce,Gross,ogonzalez@example.net,CA,SAVINGS,2023-11-21 14:20:41,ACTIVE
CUST009355,Anthony,Hopkins,nicole90@example.org,BE,BUSINESS,2023-12-06 20:22:11,ACTIVE
CUST009356,Lynn,Jenkins,simpsonyolanda@example.org,AU,SAVINGS,2025-11-20 21:35:19,ACTIVE
CUST009357,Ashley,Alexander,antoniosingleton@example.com,ES,CHECKING,2023-07-23 11:20:33,ACTIVE
CUST009358,Lisa,Lee,wilsonbrittany@example.com,CA,CHECKING,2022-09-15 16:55:50,ACTIVE
CUST009359,Melanie,Rose,bcampbell@example.com,FR,SAVINGS,2026-02-21 15:14:42,ACTIVE
CUST009360,Nathan,Frank,jacksonchristopher@example.com,ES,SAVINGS,2024-02-24 03:01:45,ACTIVE
CUST009361,Jenna,Roberson,wyattrobin@example.com,SG,SAVINGS,2022-02-02 08:05:08,ACTIVE
CUST009362,Jeffery,Kennedy,tammy00@example.com,DE,CHECKING,2023-10-31 20:35:25,CLOSED
CUST009363,Angela,Walker,ryanthomas@example.org,FR,CHECKING,2022-05-06 20:56:54,ACTIVE
CUST009364,Douglas,Thomas,lozanolindsay@example.com,GB,CHECKING,2023-02-15 14:51:29,ACTIVE
CUST009365,Brandon,Hopkins,kjennings@example.com,DE,CHECKING,2025-11-02 06:32:27,SUSPENDED
CUST009366,Lawrence,Ford,ydyer@example.com,IT,BUSINESS,2022-11-05 13:40:17,ACTIVE
CUST009367,Michael,Roman,datkinson@example.org,JP,SAVINGS,2025-04-03 05:08:20,SUSPENDED
CUST009368,Matthew,Kramer,plang@example.net,ES,SAVINGS,2026-08-10 04:01:27,ACTIVE
CUST009369,Jose,Horton,davidreed@example.org,CA,BUSINESS,2021-09-19 06:55:37,CLOSED
CUST009370,Nancy,Barajas,drakewilliam@example.org,SG,CHECKING,2023-08-04 04:24:40,CLOSED
CUST009371,Mark,Ellis,garzajames@example.com,BE,BUSINESS,2025-04-07 19:20:04,ACTIVE
CUST009372,Jennifer,Webb,gward@example.org,SG,BUSINESS,2026-02-14 03:30:41,ACTIVE
CUST009373,Kimberly,Mercado,lindaflowers@example.org,CA,SAVINGS,2025-03-25 07:52:56,ACTIVE
CUST009374,Carlos,Park,andersonmichael@example.net,ES,BUSINESS,2022-02-13 08:25:37,ACTIVE
CUST009375,Patricia,Cooper,ashley91@example.net,ES,BUSINESS,2025-09-20 14:57:17,ACTIVE
CUST009376,Sue,Moore,dadams@example.net,ES,BUSINESS,2023-04-30 05:09:12,ACTIVE
CUST009377,Joseph,Stanley,jamie02@example.net,DE,SAVINGS,2026-02-02 01:32:29,ACTIVE
CUST009378,Matthew,Davila,brittney10@example.net,CA,SAVINGS,2025-07-14 09:52:24,SUSPENDED
CUST009379,Shaun,Freeman,rgray@example.org,BE,BUSINESS,2024-04-25 07:35:14,ACTIVE
CUST009380,Tracy,Smith,mariaromero@example.net,US,CHECKING,2025-04-04 02:48:30,ACTIVE
CUST009381,Kathleen,Harris,smithsuzanne@example.org,BE,CHECKING,2026-05-11 06:35:13,CLOSED
CUST009382,Jessica,Long,jesus01@example.org,IN,BUSINESS,2022-10-10 04:06:07,ACTIVE
CUST009383,Tamara,Burnett,aliciastevens@example.org,BE,SAVINGS,2022-10-13 23:36:35,CLOSED
CUST009384,Jose,Mora,ndavis@example.net,DE,SAVINGS,2023-07-07 04:18:38,SUSPENDED
CUST009385,Kyle,Nichols,yschneider@example.org,US,SAVINGS,2022-06-21 18:33:36,ACTIVE
CUST009386,Jeffrey,Johnson,xanderson@example.org,US,CHECKING,2022-04-28 23:02:31,ACTIVE
CUST009387,Samantha,Sloan,irodriguez@example.com,JP,CHECKING,2024-07-03 03:44:51,ACTIVE
CUST009388,Dennis,Cline,holtrichard@example.com,AE,CHECKING,2025-02-16 19:29:50,ACTIVE
CUST009389,Rodney,Cline,ahoward@example.com,US,BUSINESS,2026-04-04 13:56:20,ACTIVE
CUST009390,John,Campbell,newmanjason@example.com,DE,SAVINGS,2023-12-03 02:20:57,ACTIVE
CUST009391,Brandy,Hayes,aevans@example.com,BE,BUSINESS,2022-04-11 08:58:22,ACTIVE
CUST009392,Erik,Miller,kevintran@example.com,SG,BUSINESS,2025-04-30 11:16:56,SUSPENDED
CUST009393,Danielle,Turner,michael21@example.net,IT,SAVINGS,2023-10-05 02:08:21,ACTIVE
CUST009394,Susan,Cherry,wrighttina@example.net,IN,BUSINESS,2023-09-15 12:47:19,ACTIVE
CUST009395,Leah,Pitts,jacksonlauren@example.org,FR,SAVINGS,2026-07-22 09:29:47,ACTIVE
CUST009396,Shannon,Tucker,guysmith@example.org,US,BUSINESS,2022-04-20 22:18:24,CLOSED
CUST009397,Jason,Diaz,jacobgutierrez@example.net,FR,CHECKING,2024-02-04 07:27:53,ACTIVE
CUST009398,Lori,Roberts,troyharris@example.com,DE,BUSINESS,2025-09-28 19:08:07,ACTIVE
CUST009399,Joshua,Henry,susanrivera@example.org,GB,CHECKING,2026-07-08 12:17:06,ACTIVE
CUST009400,Rebecca,Farley,joseph68@example.com,SG,CHECKING,2025-09-11 03:55:30,ACTIVE
CUST009401,Eric,Bryant,ewilliams@example.net,IN,BUSINESS,2023-02-17 05:41:42,CLOSED
CUST009402,Rachel,Davis,frodriguez@example.com,PK,BUSINESS,2026-08-19 20:29:38,ACTIVE
CUST009403,Brittany,Kirby,joseph28@example.org,GB,CHECKING,2026-08-09 10:27:56,CLOSED
CUST009404,Nicholas,Bentley,josephwilliams@example.org,US,BUSINESS,2024-04-15 11:17:44,CLOSED
CUST009405,Gary,Maldonado,tanya47@example.org,PK,CHECKING,2023-01-20 19:07:51,CLOSED
CUST009406,Brandon,Alexander,reyesbrad@example.org,DE,SAVINGS,2024-11-20 01:57:59,ACTIVE
CUST009407,Latoya,White,johnwalters@example.com,US,BUSINESS,2025-05-16 20:02:17,SUSPENDED
CUST009408,Peter,Olson,james99@example.net,IT,CHECKING,2026-03-19 00:26:40,ACTIVE
CUST009409,Jeffrey,Garcia,vhaynes@example.net,IN,BUSINESS,2026-07-12 18:01:49,SUSPENDED
CUST009410,Brett,Shaw,shelly94@example.net,ES,SAVINGS,2023-03-18 06:27:42,ACTIVE
CUST009411,Joshua,Mckenzie,jonesallison@example.org,BE,CHECKING,2023-08-17 06:40:18,ACTIVE
CUST009412,Jessica,Morales,parkroberto@example.com,US,BUSINESS,2023-06-23 15:25:49,ACTIVE
CUST009413,Amber,Baker,williamjohnson@example.net,GB,SAVINGS,2025-01-07 18:59:10,ACTIVE
CUST009414,John,Atkinson,jjackson@example.com,PK,SAVINGS,2021-12-17 05:46:15,ACTIVE
CUST009415,Ann,Taylor,rosskristopher@example.com,US,BUSINESS,2024-01-18 08:05:59,ACTIVE
CUST009416,Peter,Carr,veronica90@example.org,DE,BUSINESS,2025-09-12 11:26:35,CLOSED
CUST009417,Michael,Jackson,bruce01@example.com,IN,CHECKING,2024-10-05 21:41:45,ACTIVE
CUST009418,Michael,Carter,markkelley@example.com,GB,BUSINESS,2022-06-12 08:01:59,SUSPENDED
CUST009419,Edward,Ruiz,yjohnson@example.net,IT,SAVINGS,2024-09-19 05:29:01,ACTIVE
CUST009420,John,Haley,iharper@example.net,IN,SAVINGS,2026-03-26 13:25:28,SUSPENDED
CUST009421,John,Willis,odonnellmadison@example.net,DE,BUSINESS,2022-09-14 00:54:52,SUSPENDED
CUST009422,Jessica,Miller,pramirez@example.org,US,BUSINESS,2022-02-13 10:35:34,SUSPENDED
CUST009423,Kirsten,King,paulherrera@example.net,PK,CHECKING,2023-10-18 21:50:50,CLOSED
CUST009424,Jason,Haley,ucruz@example.net,AE,SAVINGS,2023-06-18 02:10:34,CLOSED
CUST009425,Luis,Wells,brittanyhill@example.org,PK,CHECKING,2024-01-30 04:33:23,ACTIVE
CUST009426,Lori,Jackson,ericcoleman@example.com,IT,CHECKING,2022-12-02 03:03:42,SUSPENDED
CUST009427,Walter,Wright,jeffreyfrancis@example.org,ES,BUSINESS,2024-11-14 06:32:53,CLOSED
CUST009428,Bradley,Blackwell,henryhernandez@example.com,AU,SAVINGS,2024-06-16 17:30:24,SUSPENDED
CUST009429,Nicholas,Porter,allison44@example.net,JP,SAVINGS,2022-04-04 23:18:59,ACTIVE
CUST009430,Lori,Robinson,simonzachary@example.org,PK,SAVINGS,2026-07-14 18:38:44,ACTIVE
CUST009431,Jenna,Pineda,jessica24@example.org,AU,BUSINESS,2023-02-06 09:16:06,CLOSED
CUST009432,Carol,Zavala,lisa75@example.org,AU,CHECKING,2022-10-26 05:57:01,ACTIVE
CUST009433,William,Romero,anthonyharvey@example.net,DE,CHECKING,2025-10-26 01:59:22,CLOSED
CUST009434,Kayla,Williamson,rothlori@example.net,AU,BUSINESS,2023-02-23 22:01:47,ACTIVE
CUST009435,Cheryl,Russell,fferguson@example.com,US,CHECKING,2024-08-15 10:18:27,CLOSED
CUST009436,Matthew,Carrillo,justin42@example.net,FR,BUSINESS,2025-08-03 18:56:23,ACTIVE
CUST009437,Sandra,Burns,khart@example.org,IN,BUSINESS,2023-05-21 21:22:22,ACTIVE
CUST009438,Theresa,King,jamesnunez@example.com,ES,CHECKING,2025-06-15 11:11:46,ACTIVE
CUST009439,Dana,Atkinson,travispeterson@example.org,CA,BUSINESS,2023-04-26 02:24:59,SUSPENDED
CUST009440,Tiffany,Jones,hrivera@example.org,JP,BUSINESS,2025-03-22 17:05:57,ACTIVE
CUST009441,Johnny,Hurley,wwallace@example.com,PK,SAVINGS,2021-12-11 23:14:21,ACTIVE
CUST009442,Michael,Rodriguez,ndavis@example.net,JP,SAVINGS,2022-05-22 07:28:32,SUSPENDED
CUST009443,Denise,Walker,kristinaperez@example.com,NL,BUSINESS,2025-01-05 03:20:04,CLOSED
CUST009444,Garrett,Chen,matthew13@example.com,AE,BUSINESS,2026-05-03 12:01:15,ACTIVE
CUST009445,Kevin,Hodges,mannjohn@example.com,AU,BUSINESS,2022-05-10 20:26:03,CLOSED
CUST009446,Christian,Hall,lydiataylor@example.net,SG,SAVINGS,2022-09-27 09:15:35,CLOSED
CUST009447,David,Miller,iperez@example.org,BE,SAVINGS,2022-09-21 05:18:53,ACTIVE
CUST009448,Crystal,Hampton,nixonrandy@example.com,CA,SAVINGS,2026-05-19 18:52:29,SUSPENDED
